epoch:	AUC:	TPR:	precision	accuracy	MCC
88	0.7034281686530821	0.2222222222222222	0.737527114967462	0.5715686274509804	0.2000739343486592
89	0.6964628988850441	0.28104575163398693	0.8022388059701493	0.6058823529411764	0.27855947808730697
90	0.6990473749412619	0.2679738562091503	0.7620817843866171	0.592156862745098	0.24209478222815614
91	0.6839356657695759	0.22875816993464052	0.7608695652173914	0.5784313725490197	0.2194550867878365
92	0.702319620658721	0.24836601307189543	0.7755102040816326	0.5882352941176471	0.24060196088426777
93	0.6920650177282242	0.24183006535947713	0.7597535934291582	0.5826797385620915	0.2260144194306566
94	0.7007625272331154	0.2222222222222222	0.7780320366132724	0.5794117647058824	0.22696892976726782
95	0.692639583066342	0.23529411764705882	0.7377049180327869	0.5758169934640522	0.20708211492079007
96	0.6718163954034774	0.20261437908496732	0.7259953161592506	0.5630718954248366	0.18201951043517883
97	0.6922017172882224	0.24183006535947713	0.7789473684210526	0.5866013071895425	0.2391491245579842
98	0.6948673587081892	0.2679738562091503	0.7663551401869159	0.5931372549019608	0.24520949209296916
99	0.6940364816950746	0.2549019607843137	0.7847082494969819	0.592483660130719	0.2507459563260148
100	0.6835405186039557	0.24836601307189543	0.7615230460921844	0.5852941176470589	0.2308795383105909
101	0.6760092272203	0.24836601307189543	0.7142857142857143	0.5745098039215686	0.19660316094434807
102	0.6972232901875347	0.2222222222222222	0.7657657657657657	0.5771241830065359	0.21897858650132154
103	0.7020462215387244	0.26143790849673204	0.7936507936507936	0.5967320261437908	0.26079305276372655
104	0.7102118843179973	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
105	0.6922700670682216	0.28104575163398693	0.7818181818181819	0.6013071895424836	0.26384173144878637
106	0.6922017172882224	0.23529411764705882	0.7725321888412017	0.5830065359477125	0.23102329428531754
107	0.6962599854756717	0.23529411764705882	0.782608695652174	0.5849673202614379	0.23774301068682288
108	0.6956341578025546	0.22875816993464052	0.7641921397379913	0.5790849673202615	0.22168125980897646
109	0.6933188090050835	0.24836601307189543	0.7645875251509054	0.5859477124183007	0.2330253940414908
110	0.6955401768550558	0.27450980392156865	0.7513416815742398	0.5918300653594771	0.23765314727670847
111	0.7065402195736683	0.22875816993464052	0.7760532150776053	0.5813725490196079	0.22954827664421412
112	0.7037485582468281	0.24836601307189543	0.7949790794979079	0.592156862745098	0.2538382359948752
113	0.6913494809688581	0.20261437908496732	0.7451923076923077	0.5666666666666667	0.19451485631230264
114	0.6987654320987654	0.2875816993464052	0.7871198568872988	0.6049019607843137	0.2714827767822897
115	0.6895488914520056	0.27450980392156865	0.7734806629834254	0.5970588235294118	0.25404750072186366
116	0.701512238882481	0.26143790849673204	0.7905138339920948	0.596078431372549	0.2586197130646669
117	0.6919069588619761	0.20915032679738563	0.7881773399014779	0.5764705882352941	0.2254251572806385
118	0.6885236447520184	0.24183006535947713	0.7708333333333334	0.5849673202614379	0.23363767527411655
119	0.6934384211200821	0.2549019607843137	0.7878787878787878	0.5931372549019608	0.2529289702131094
120	0.6976974667862788	0.24183006535947713	0.7505070993914807	0.5807189542483661	0.2195637093814988
121	0.6868576188645392	0.26143790849673204	0.7736943907156673	0.592483660130719	0.24681297329136967
122	0.6897539407920031	0.26143790849673204	0.7504690431519699	0.5872549019607843	0.23006207679262766
123	0.6866290742876672	0.21568627450980393	0.7692307692307693	0.5754901960784313	0.21743172419908102
124	0.689604425648255	0.2679738562091503	0.7706766917293233	0.5941176470588235	0.24834083487707123
125	0.675840488700927	0.20915032679738563	0.7289293849658315	0.5656862745098039	0.18738304276089665
126	0.685597419795805	0.2679738562091503	0.789980732177264	0.5983660130718954	0.2621081252675174
127	0.6830492545602118	0.26143790849673204	0.7920792079207921	0.5964052287581699	0.2597053370707657
128	0.692470844546969	0.22875816993464052	0.78125	0.5823529411764706	0.232956561554316
129	0.6985924217181426	0.2679738562091503	0.7765151515151515	0.5954248366013072	0.2525422465438894
130	0.6847302319620658	0.21568627450980393	0.7534246575342466	0.5725490196078431	0.20715698210447106
131	0.6904630697594942	0.20915032679738563	0.7424593967517401	0.5683006535947712	0.19634161456263746
132	0.6917403562732283	0.20915032679738563	0.7710843373493976	0.5735294117647058	0.21475616084939417
133	0.6980285360331495	0.2549019607843137	0.7847082494969819	0.592483660130719	0.2507459563260148
134	0.6902665641419967	0.24836601307189543	0.7755102040816326	0.5882352941176471	0.24060196088426777
135	0.696881541287539	0.24836601307189543	0.8067940552016986	0.5944444444444444	0.26171063064642497
136	0.6883549062326455	0.24183006535947713	0.7905982905982906	0.5888888888888889	0.24696105906289842
137	0.6965312486650435	0.24183006535947713	0.7459677419354839	0.5797385620915033	0.21636647897326938
138	0.6871459694989106	0.20915032679738563	0.7729468599033816	0.5738562091503268	0.21593018093161778
139	0.7017856380024776	0.2549019607843137	0.8008213552361396	0.5957516339869281	0.2617479244789817
140	0.687998205818275	0.23529411764705882	0.767590618336887	0.5820261437908497	0.22769505225572145
141	0.6904951087188688	0.21568627450980393	0.7894736842105263	0.5790849673202615	0.23028243787850333
142	0.6943568712888205	0.22875816993464052	0.8083140877598153	0.5872549019607843	0.2503440516951882
143	0.6969392114144133	0.2222222222222222	0.8056872037914692	0.5843137254901961	0.24452658625607424
144	0.6957046435131786	0.20915032679738563	0.7980049875311721	0.5781045751633986	0.23145498876446036
145	0.6960955188175488	0.21568627450980393	0.7990314769975787	0.5807189542483661	0.23623538877731332
146	0.6967021231150412	0.21568627450980393	0.7951807228915663	0.5800653594771242	0.23384559736934032
147	0.6969968815412876	0.2222222222222222	0.8037825059101655	0.5839869281045752	0.24333684604647773
148	0.6966034431201675	0.2222222222222222	0.794392523364486	0.5823529411764706	0.23743006631204927
149	0.6967939681319151	0.22875816993464052	0.8083140877598153	0.5872549019607843	0.2503440516951882
150	0.6965013456362937	0.22875816993464052	0.8064516129032258	0.5869281045751634	0.24916636185766464
151	0.6968388226750395	0.22875816993464052	0.8101851851851852	0.5875816993464053	0.2515244686264753
152	0.6964052287581699	0.22875816993464052	0.8101851851851852	0.5875816993464053	0.2515244686264753
153	0.695670468623179	0.2222222222222222	0.7981220657276995	0.5830065359477125	0.23978445885482963
154	0.6958477508650519	0.22875816993464052	0.7972665148063781	0.5852941176470589	0.24331827940594042
155	0.6950318253663121	0.24183006535947713	0.8043478260869565	0.5915032679738562	0.2560309345858093
156	0.6363407236532959	0.33986928104575165	0.6039488966318235	0.5584967320261438	0.13008848039092333
157	0.6835768294245802	0.24183006535947713	0.7489878542510121	0.5803921568627451	0.21849590735789634
158	0.7016233072749797	0.22875816993464052	0.746268656716418	0.5754901960784313	0.20955202020347274
159	0.6858857704301764	0.2222222222222222	0.7727272727272727	0.5784313725490197	0.2235291969155234
160	0.6877354863514032	0.29411764705882354	0.8152173913043478	0.6137254901960785	0.29576442759384486
161	0.695446195907557	0.2549019607843137	0.78	0.5915032679738562	0.24748737341529162
162	0.6913238498013584	0.20261437908496732	0.7616707616707616	0.5696078431372549	0.2049810785046928
163	0.693681917211329	0.20915032679738563	0.8121827411167513	0.5803921568627451	0.2400252461007634
164	0.6945790080738177	0.2222222222222222	0.8192771084337349	0.5866013071895425	0.25293503388928645
165	0.6979260113631509	0.21568627450980393	0.7990314769975787	0.5807189542483661	0.23623538877731332
166	0.6683711393053954	0.24183006535947713	0.7088122605363985	0.5712418300653594	0.18939801944333579
167	0.7074309026442821	0.20261437908496732	0.7828282828282829	0.5732026143790849	0.2180887760279765
168	0.7045174932718186	0.22875816993464052	0.8101851851851852	0.5875816993464053	0.2515244686264753
169	0.6997821350762528	0.23529411764705882	0.7894736842105263	0.5862745098039216	0.24227076775592804
170	0.7091332393523857	0.2549019607843137	0.8074534161490683	0.5970588235294118	0.26621080252769513
171	0.7097526592336281	0.28104575163398693	0.8022388059701493	0.6058823529411764	0.27855947808730697
172	0.7037912768593276	0.19607843137254902	0.7371007371007371	0.5630718954248366	0.185734028879839
173	0.6819834251783501	0.26143790849673204	0.7662835249042146	0.5908496732026144	0.2415259147029695
174	0.7052330300311846	0.2679738562091503	0.8384458077709611	0.6081699346405228	0.29520419578490836
175	0.7110982955273611	0.23529411764705882	0.8126410835214447	0.5905228758169935	0.2572622387457564
176	0.6879979922252125	0.26143790849673204	0.7766990291262136	0.5931372549019608	0.24894152870883288
177	0.6968943568712889	0.24836601307189543	0.7883817427385892	0.5908496732026144	0.24939045081941882
178	0.7033662266649578	0.20261437908496732	0.7711442786069652	0.5712418300653594	0.21089485206561845
179	0.6833055662352087	0.22875816993464052	0.7954545454545454	0.5849673202614379	0.242156629991817
180	0.6922786107907215	0.24183006535947713	0.7692307692307693	0.584640522875817	0.23254208111387117
181	0.6925135631594685	0.26143790849673204	0.7905138339920948	0.596078431372549	0.2586197130646669
182	0.7074266307830321	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
183	0.7042739971805716	0.2549019607843137	0.8158995815899581	0.5986928104575163	0.2718409477675614
184	0.7008479644581144	0.22875816993464052	0.8120649651972158	0.5879084967320262	0.2527076283126769
185	0.6888055875945149	0.2549019607843137	0.7602339181286549	0.5872549019607843	0.2335813189031155
186	0.6873766500064078	0.22875816993464052	0.7900677200902935	0.5839869281045752	0.2386873478615862
187	0.6960164893844248	0.23529411764705882	0.7982261640798226	0.5879084967320262	0.2479858892260787
188	0.6858323721645521	0.22875816993464052	0.7399577167019028	0.5741830065359477	0.20520931584575214
189	0.6917488999957282	0.23529411764705882	0.8	0.5882352941176471	0.2491364395612199
190	0.6923448246400957	0.26143790849673204	0.7843137254901961	0.5947712418300654	0.25429792685291724
191	0.6981331966337734	0.20915032679738563	0.7766990291262136	0.5745098039215686	0.21828668654603112
192	0.7012730146524843	0.23529411764705882	0.7725321888412017	0.5830065359477125	0.23102329428531754
193	0.7141398607373232	0.22875816993464052	0.7641921397379913	0.5790849673202615	0.22168125980897646
194	0.7029518561237131	0.23529411764705882	0.8053691275167785	0.5892156862745098	0.2526033934975756
195	0.6992865991712589	0.21568627450980393	0.7990314769975787	0.5807189542483661	0.23623538877731332
196	0.6938848306207014	0.21568627450980393	0.7971014492753623	0.5803921568627451	0.2350390465007875
197	0.6975137767525311	0.22875816993464052	0.7936507936507936	0.584640522875817	0.24099760139044799
198	0.6980605749925243	0.2222222222222222	0.794392523364486	0.5823529411764706	0.23743006631204927
199	0.6979452347387758	0.2222222222222222	0.7962529274004684	0.5826797385620915	0.2386058867362707
200	0.6990644623862617	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
201	0.6984535862275193	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
202	0.6984322269212696	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
203	0.6979986330044	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
204	0.6976163014225297	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
205	0.6975586312956555	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
206	0.6973770771925327	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
207	0.697770088427528	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
208	0.6979794096287752	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
209	0.6980221282412746	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
210	0.6979772736981503	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
211	0.6980199923106497	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
212	0.6980648468537742	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
213	0.6979794096287752	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
214	0.6978256226237771	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
215	0.6978491178606518	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
216	0.6977893118031526	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
217	0.6977017386475287	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
218	0.6978533897219017	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
219	0.6978213507625272	0.2222222222222222	0.794392523364486	0.5823529411764706	0.23743006631204927
220	0.697834166346277	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
221	0.6979324191550259	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
222	0.6977124183006534	0.2222222222222222	0.794392523364486	0.5823529411764706	0.23743006631204927
223	0.6976654278269041	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
224	0.6976376607287795	0.2222222222222222	0.794392523364486	0.5823529411764706	0.23743006631204927
225	0.697682515271904	0.2222222222222222	0.794392523364486	0.5823529411764706	0.23743006631204927
226	0.6973898927762827	0.2222222222222222	0.7962529274004684	0.5826797385620915	0.2386058867362707
227	0.697283096245034	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
228	0.6972916399675338	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
229	0.697285232175659	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
230	0.6973151352044086	0.2222222222222222	0.794392523364486	0.5823529411764706	0.23743006631204927
231	0.6972489213550344	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
232	0.697359989747533	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
233	0.6973429023025332	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
234	0.6973236789269084	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
235	0.6973834849844077	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
236	0.6974667862787817	0.2222222222222222	0.7906976744186046	0.5816993464052288	0.2350866171649865
237	0.6975799906019052	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
238	0.6968559101200394	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
239	0.6969071724550385	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
240	0.6970075611944124	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
241	0.6968943568712889	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
242	0.697037464223162	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
243	0.6970502798069119	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
244	0.6969926096800376	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
245	0.697046007945662	0.2222222222222222	0.7888631090487239	0.5813725490196079	0.23391895706266377
246	0.6968601819812893	0.2222222222222222	0.7962529274004684	0.5826797385620915	0.2386058867362707
247	0.6969498910675382	0.2222222222222222	0.7925407925407926	0.5820261437908497	0.23625698170549497
248	0.6969029005937887	0.2222222222222222	0.7962529274004684	0.5826797385620915	0.2386058867362707
249	0.6967832884787902	0.2222222222222222	0.7981220657276995	0.5830065359477125	0.23978445885482963
250	0.6966615404331666	0.2222222222222222	0.7981220657276995	0.5830065359477125	0.23978445885482963
251	0.696398820966295	0.2222222222222222	0.8018867924528302	0.5836601307189543	0.24214992231472887
252	0.6964159084112949	0.21568627450980393	0.7971014492753623	0.5803921568627451	0.2350390465007875
253	0.6969007646631638	0.2222222222222222	0.7816091954022989	0.5800653594771242	0.22927505273890816
254	0.6969541629287881	0.2222222222222222	0.7852193995381063	0.5807189542483661	0.23159168827232762
255	0.6954355162544321	0.20915032679738563	0.794044665012407	0.5774509803921568	0.22903404629118396
256	0.6957943525994275	0.21568627450980393	0.7951807228915663	0.5800653594771242	0.23384559736934032
257	0.6959823144944252	0.21568627450980393	0.7913669064748201	0.5794117647058824	0.23146731001599247
258	0.6960976547481738	0.21568627450980393	0.7913669064748201	0.5794117647058824	0.23146731001599247
259	0.6963390149087958	0.21568627450980393	0.7894736842105263	0.5790849673202615	0.23028243787850333
260	0.6964628988850442	0.21568627450980393	0.7875894988066826	0.5787581699346406	0.22910039105197305
261	0.6965739672775428	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
262	0.6966799094365415	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
263	0.6968238711606647	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
264	0.6963710538681703	0.20915032679738563	0.7843137254901961	0.5758169934640522	0.22303403603950342
265	0.6964607629544192	0.20915032679738563	0.7843137254901961	0.5758169934640522	0.22303403603950342
266	0.6966295014737922	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
267	0.6966594045025418	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
268	0.6966786278781665	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
269	0.6967747447562902	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
270	0.6967063949762912	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
271	0.696644452988167	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
272	0.6968687257037891	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
273	0.6970331923619121	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
274	0.6970609594600368	0.21568627450980393	0.7819905213270142	0.5777777777777777	0.22557103693389793
275	0.6970673672519117	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
276	0.6970289205006621	0.2222222222222222	0.7870370370370371	0.581045751633987	0.23275398589315627
277	0.6969071724550386	0.21568627450980393	0.7875894988066826	0.5787581699346406	0.22910039105197305
278	0.6966038703062923	0.20915032679738563	0.7862407862407862	0.5761437908496732	0.22422812812954657
279	0.6966060062369175	0.20915032679738563	0.7843137254901961	0.5758169934640522	0.22303403603950342
280	0.6969392114144133	0.21568627450980393	0.7783018867924528	0.5771241830065359	0.22323195963389067
281	0.6969456192062882	0.21568627450980393	0.7764705882352941	0.576797385620915	0.22206652034363206
282	0.6969093083856637	0.21568627450980393	0.7764705882352941	0.576797385620915	0.22206652034363206
283	0.6969328036225383	0.21568627450980393	0.7801418439716312	0.5774509803921568	0.22440012650978686
284	0.6968238711606647	0.20915032679738563	0.794044665012407	0.5774509803921568	0.22903404629118396
285	0.6968388226750395	0.21568627450980393	0.7894736842105263	0.5790849673202615	0.23028243787850333
286	0.6969733863044129	0.21568627450980393	0.7857142857142857	0.5784313725490197	0.2279211529192759
287	0.6970139689862873	0.21568627450980393	0.7857142857142857	0.5784313725490197	0.2279211529192759
288	0.6970289205006621	0.21568627450980393	0.7857142857142857	0.5784313725490197	0.2279211529192759
289	0.6968302789525396	0.21568627450980393	0.7894736842105263	0.5790849673202615	0.23028243787850333
290	0.6967106668375411	0.21568627450980393	0.7894736842105263	0.5790849673202615	0.23028243787850333
291	0.6964415395787946	0.21568627450980393	0.7913669064748201	0.5794117647058824	0.23146731001599247
292	0.6965291127344184	0.21568627450980393	0.7913669064748201	0.5794117647058824	0.23146731001599247
293	0.6966508607800418	0.21568627450980393	0.7894736842105263	0.5790849673202615	0.23028243787850333
294	0.6966764919475416	0.21568627450980393	0.7857142857142857	0.5784313725490197	0.2279211529192759
295	0.6966978512537914	0.21568627450980393	0.7875894988066826	0.5787581699346406	0.22910039105197305
296	0.6968516382587893	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
297	0.6967149386987912	0.21568627450980393	0.7875894988066826	0.5787581699346406	0.22910039105197305
298	0.6967747447562903	0.21568627450980393	0.7838479809976246	0.5781045751633986	0.22674470699697125
299	0.6967448417275407	0.21568627450980393	0.7819905213270142	0.5777777777777777	0.22557103693389793
300	0.6970566875987868	0.21568627450980393	0.7932692307692307	0.5797385620915033	0.23265502421667572
301	0.6969883378187877	0.21568627450980393	0.7951807228915663	0.5800653594771242	0.23384559736934032
